회차년도,회차,프로그램코드,프로그램명,기관코드,검사코드,검사명,검체명,검사결과,기준분류,세분류,기준분류_sdi (text),세분류_sdi (text),기준분류_sdi (Number),세분류_sdi (Number),ALL_기관수,ALL_기관수_OUT,ALL_중간값,ALL_최소값,ALL_최대값,ALL_평균값,ALL_표준편차,ALL_변동계수,ALL_하한치,ALL_상한치,ALL_Outlier,기준분류_기관수,기준분류_기관수_OUT,기준분류_중간값,기준분류_최소값,기준분류_최대값,기준분류_평균값,기준분류_표준편차,기준분류_변동계수,기준분류_하한치,기준분류_상한치,기준분류_Outlier,세분류_기관수,세분류_기관수_OUT,세분류_중간값,세분류_최소값,세분류_최대값,세분류_평균값,세분류_표준편차,세분류_변동계수,세분류_하한치,세분류_상한치,세분류_Outlier,기기회사명,기기명,시약회사명,시약명,검사방법명
2025,2,140,심장표지자단백검사(정량),LAB_094,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,501.0,Abbott,Alinity I,-0.88,-0.8,-0.88,-0.8,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_094,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1874.0,Abbott,Alinity I,-0.66,-0.41,-0.66,-0.41,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_095,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,48.5,Abbott,Alinity I,0.02,0.55,0.02,0.55,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_095,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,491.7,Abbott,Alinity I,-1.1,-1.23,-1.1,-1.23,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_095,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1849.8,Abbott,Alinity I,-0.91,-0.87,-0.91,-0.87,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_096,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,51.0,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.33,-1.19,-1.33,-1.19,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_096,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,685.0,Siemens Healthineers,Atellica IM 1600 Analyzer,-2.01,-1.87,-2.01,-1.87,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_096,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5667.0,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.01,-1.0,-1.01,-1.0,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_097,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,26.0,Beckman Coulter Inc.,Access2,-2.36,,-2.36,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,YES,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,7,6.0,27.8,25.2,38.6,27.2167,1.9177,7.0461,25.5,29.5,NO,Beckman Coulter Inc.,Access2,,,
2025,2,140,심장표지자단백검사(정량),LAB_097,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,345.0,Beckman Coulter Inc.,Access2,-1.09,,-1.09,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,7,6.0,336.3,320.4,520.0,336.7667,14.3302,4.2552,327.3,360.6,NO,Beckman Coulter Inc.,Access2,,,
2025,2,140,심장표지자단백검사(정량),LAB_097,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1384.0,Beckman Coulter Inc.,Access2,-1.48,,-1.48,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,36,36.0,1638.2,1281.5,1835.8,1600.3803,146.372,9.1461,1500.0,1701.2,NO,7,7.0,1398.0,1281.5,1458.1,1384.3714,67.7489,4.8938,1305.9,1450.6,NO,Beckman Coulter Inc.,Access2,,,
2025,2,140,심장표지자단백검사(정량),LAB_098,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,49.83,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.71,-1.58,-1.71,-1.58,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_098,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,699.79,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.57,-1.44,-1.57,-1.44,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_098,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5583.23,Siemens Healthineers,Atellica IM 1600 Analyzer,-1.43,-1.47,-1.43,-1.47,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_099,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,49.0,Abbott,Alinity I,0.15,0.76,0.15,0.76,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_099,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,490.0,Abbott,Alinity I,-1.14,-1.31,-1.14,-1.31,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_099,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1889.0,Abbott,Alinity I,-0.5,-0.12,-0.5,-0.12,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_100,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,45.0,Abbott,Alinity I,-0.89,-0.9,-0.89,-0.9,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_100,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,531.0,Abbott,Alinity I,-0.16,0.59,-0.16,0.59,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_100,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1830.0,Abbott,Alinity I,-1.12,-1.25,-1.12,-1.25,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_101,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,29.1,Beckman Coulter Inc.,UniCel DxI800,-0.65,-1.39,-0.65,-1.39,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,27,25.0,30.5,26.526,33.2,30.9593,1.3342,4.3095,30.0,31.8,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_101,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,346.7,Beckman Coulter Inc.,UniCel DxI800,-1.01,-1.78,-1.01,-1.78,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,27,27.0,372.4,346.373,407.7,375.9557,16.4491,4.3753,366.2,387.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_101,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1600.6,Beckman Coulter Inc.,UniCel DxI800,0.0,-0.67,0.0,-0.67,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,36,36.0,1638.2,1281.5,1835.8,1600.3803,146.372,9.1461,1500.0,1701.2,NO,27,27.0,1666.0,1500.0,1835.8,1663.5256,93.3957,5.6143,1594.4,1722.622,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_102,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,22.1,Biomerieux,Mini vidas,,,,,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,YES,3,3.0,22.1,22.0,22.6,22.2333,0.3215,1.4458,22.0,22.6,NO,1,1.0,22.1,,,22.1,,,,,YES,Biomerieux,Mini vidas,,,
2025,2,140,심장표지자단백검사(정량),LAB_102,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,285.1,Biomerieux,Mini vidas,,,,,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,3,3.0,285.1,285.0,324.0,298.0333,22.4878,7.5454,285.0,324.0,NO,1,1.0,285.1,,,285.1,,,,,YES,Biomerieux,Mini vidas,,,
2025,2,140,심장표지자단백검사(정량),LAB_102,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,4643.2,Biomerieux,Mini vidas,,,,,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,3,3.0,4643.2,3953.0,4789.3,4461.8333,446.6764,10.0111,3953.0,4789.3,NO,1,1.0,4643.2,,,4643.2,,,,,YES,Biomerieux,Mini vidas,,,
2025,2,140,심장표지자단백검사(정량),LAB_103,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,30.5,Beckman Coulter Inc.,UniCel DxI800,0.12,-0.34,0.12,-0.34,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,36,33.0,30.25,25.2,38.6,30.2807,1.816,5.9971,29.1,31.3,NO,27,25.0,30.5,26.526,33.2,30.9593,1.3342,4.3095,30.0,31.8,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_103,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,381.2,Beckman Coulter Inc.,UniCel DxI800,0.58,0.32,0.58,0.32,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,36,35.0,370.335,320.4,520.0,368.603,21.7417,5.8984,353.974,383.5,NO,27,27.0,372.4,346.373,407.7,375.9557,16.4491,4.3753,366.2,387.0,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_103,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1772.2,Beckman Coulter Inc.,UniCel DxI800,1.17,1.16,1.17,1.16,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,36,36.0,1638.2,1281.5,1835.8,1600.3803,146.372,9.1461,1500.0,1701.2,NO,27,27.0,1666.0,1500.0,1835.8,1663.5256,93.3957,5.6143,1594.4,1722.622,NO,Beckman Coulter Inc.,UniCel DxI800,,,
2025,2,140,심장표지자단백검사(정량),LAB_104,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,62.0,Abbott,ARCHITECT i2000,3.53,1.4,3.53,1.4,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,YES,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_104,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,647.0,Abbott,ARCHITECT i2000,2.61,1.3,2.61,1.3,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_104,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,2152.0,Abbott,ARCHITECT i2000,2.24,0.64,2.24,0.64,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_105,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,51.85,Abbott,ARCHITECT i2000,0.89,-0.74,0.89,-0.74,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_105,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,544.6,Abbott,ARCHITECT i2000,0.16,-1.18,0.16,-1.18,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_105,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1997.45,Abbott,ARCHITECT i2000,0.63,-0.67,0.63,-0.67,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_106,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,49.7,Abbott,Alinity I,0.33,1.05,0.33,1.05,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_106,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,500.8,Abbott,Alinity I,-0.88,-0.81,-0.88,-0.81,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_106,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1824.0,Abbott,Alinity I,-1.18,-1.36,-1.18,-1.36,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_107,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,50.895,Abbott,ARCHITECT i2000,0.64,-0.94,0.64,-0.94,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,17,17.0,55.0,48.5,65.0,55.3615,4.7402,8.5623,51.85,58.1,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_107,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,551.409,Abbott,ARCHITECT i2000,0.33,-1.02,0.33,-1.02,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,17,17.0,593.0,513.3,667.0,593.327,41.2109,6.9457,570.9,609.8,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_107,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1990.631,Abbott,ARCHITECT i2000,0.56,-0.73,0.56,-0.73,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,17,17.0,2099.633,1886.8,2347.0,2076.8332,118.0538,5.6843,1997.45,2142.0,NO,Abbott,ARCHITECT i2000,,,
2025,2,140,심장표지자단백검사(정량),LAB_108,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,57.0,Siemens Healthineers,Atellica IM 1600 Analyzer,0.64,0.79,0.64,0.79,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_108,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,767.0,Siemens Healthineers,Atellica IM 1600 Analyzer,0.41,0.54,0.41,0.54,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_108,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,5853.0,Siemens Healthineers,Atellica IM 1600 Analyzer,-0.08,0.02,-0.08,0.02,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,51,50.0,5873.0,5.985,6301.0,5869.5404,199.6144,3.4009,5723.47,5983.4,NO,38,38.0,5860.115,5430.0,6271.0,5849.8302,181.9627,3.1106,5729.48,5963.109,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_109,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,50.0,Abbott,Alinity I,0.41,1.18,0.41,1.18,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_109,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,520.0,Abbott,Alinity I,-0.42,0.08,-0.42,0.08,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_109,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1906.0,Abbott,Alinity I,-0.33,0.2,-0.33,0.2,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_110,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,56.5,Abbott,ARCHITECT i1000,2.1,0.87,2.1,0.87,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,13,13.0,54.0,42.0,57.8,51.7954,5.393,10.4122,46.5,56.5,NO,Abbott,ARCHITECT i1000,,,
2025,2,140,심장표지자단백검사(정량),LAB_110,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,633.9,Abbott,ARCHITECT i1000,2.3,0.98,2.3,0.98,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,13,12.0,605.6,509.0,648.9,604.2275,30.2531,5.0069,575.0,616.33,NO,Abbott,ARCHITECT i1000,,,
2025,2,140,심장표지자단백검사(정량),LAB_110,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,2218.9,Abbott,ARCHITECT i1000,2.94,1.04,2.94,1.04,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,YES,13,12.0,2073.0,1560.0,2350.7,2087.0017,126.5762,6.065,1980.4,2161.0,NO,Abbott,ARCHITECT i1000,,,
2025,2,140,심장표지자단백검사(정량),LAB_111,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,47.4,Abbott,Alinity I,-0.27,0.1,-0.27,0.1,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,101,95.0,48.0,0.046,65.0,48.4277,3.8476,7.9451,46.0,50.77,NO,71,69.0,47.4,0.046,52.0,47.163,2.412,5.1142,45.1,49.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_111,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,509.3,Abbott,Alinity I,-0.68,-0.42,-0.68,-0.42,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,101,96.0,531.0,0.527,667.0,537.7251,41.8909,7.7904,509.0,564.52,NO,71,67.0,520.0,0.527,582.0,518.2914,21.5433,4.1566,501.0,532.2,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_111,T902,High-Sensitivity Cardiac Troponin I,CCA-25-06,1873.9,Abbott,Alinity I,-0.66,-0.41,-0.66,-0.41,194,194,1933.125,1.887,6301,2925.1828,1804.9209,61.7028,1824.0,5449,NO,101,93.0,1917.4,1.887,2350.7,1937.3227,95.8054,4.9452,1873.9,2002.0,NO,71,65.0,1905.21,1.887,2117.2,1895.4481,52.3835,2.7636,1853.7,1927.0,NO,Abbott,Alinity I,,,
2025,2,140,심장표지자단백검사(정량),LAB_112,T902,High-Sensitivity Cardiac Troponin I,CCA-25-04,57.0,Siemens Healthineers,Atellica IM 1600 Analyzer,0.64,0.79,0.64,0.79,194,183,48.5,0.046,65,47.386,9.1613,19.3334,42.917,54,NO,51,50.0,55.23,48.4,61.0,55.0409,3.0387,5.5209,52.57,57.0,NO,38,38.0,54.91,48.4,59.0,54.6031,3.0299,5.5489,52.22,57.0,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
2025,2,140,심장표지자단백검사(정량),LAB_112,T902,High-Sensitivity Cardiac Troponin I,CCA-25-05,774.0,Siemens Healthineers,Atellica IM 1600 Analyzer,0.61,0.74,0.61,0.74,194,192,531.75,0.527,814,555.6521,144.8994,26.0774,480.6,685,NO,51,50.0,751.31,0.802,814.0,753.2276,33.9645,4.5092,725.2,780.0,NO,38,38.0,748.655,684.72,809.0,748.744,34.0071,4.5419,723.0,779.39,NO,Siemens Healthineers,Atellica IM 1600 Analyzer,,,
